date;sp;dividend;earnings;cpi;date_fraction;long_rf;real_price;real_dividend;real_tot_return;real_earnings;real_tr_earnings;month_tot_bond_return;real_tot_bond_returns;;;;;;;;;;;;;;;;;;;;;;;;
1871.01;4.44;0.26;0.4;12.46406116;1871.041667;5.32;94.07453196;5.508868989;94.07453196;8.47518306;8.47518306;1.004176936;1;;;;;;;;;;;;;;;;;;;;;;;;
1871.02;4.5;0.26;0.4;12.84464132;1871.125;5.323333333;92.5207618;5.345644015;92.96623214;8.224067716;8.263665079;1.004179752;0.974423686;;;;;;;;;;;;;;;;;;;;;;;;
1871.03;4.61;0.26;0.4;13.0349719;1871.208333;5.326666667;93.39841231;5.267589415;94.2891877;8.103983715;8.18127442;1.004182569;0.964208986;;;;;;;;;;;;;;;;;;;;;;;;
1871.04;4.74;0.26;0.4;12.55922645;1871.291667;5.33;99.66992195;5.46712652;101.0804501;8.410963877;8.529995789;1.004185386;1.004919008;;;;;;;;;;;;;;;;;;;;;;;;
1871.05;4.86;0.26;0.4;12.27381157;1871.375;5.333333333;104.5696093;5.594258932;106.5222635;8.606552202;8.767264485;1.004188202;1.032591147;;;;;;;;;;;;;;;;;;;;;;;;
1871.06;4.82;0.26;0.4;12.08348099;1871.458333;5.336666667;105.3425053;5.682375804;107.7919657;8.742116621;8.945391342;1.004191019;1.053248624;;;;;;;;;;;;;;;;;;;;;;;;
1871.07;4.73;0.26;0.4;12.08348099;1871.541667;5.34;103.375529;5.682375804;106.2637947;8.742116621;8.986367413;1.004193835;1.057662809;;;;;;;;;;;;;;;;;;;;; ; ; ; 
1871.08;4.79;0.26;0.4;11.8932314;1871.625;5.343333333;106.3614654;5.773273696;109.8277048;8.881959532;9.171415846;1.004196652;1.079088287;;;;;;;;;;;;;;;;;;;;;;;;
1871.09;4.84;0.26;0.4;12.17864628;1871.708333;5.346666667;104.9530375;5.63797309;108.8585198;8.673804754;8.996571885;1.004199469;1.058221545;;;;;;;;;;;;;;;;;;;;;;;;
1871.1;4.59;0.26;0.4;12.36889587;1871.791667;5.35;98.00098026;5.551253784;102.1275834;8.540390437;8.900007266;1.004202285;1.046320346;;;;;;;;;;;;;;;;;;;;;;;;
1871.11;4.64;0.26;0.4;12.36889587;1871.875;5.353333333;99.06852907;5.551253784;103.722168;8.540390437;8.941566208;1.004205102;1.050717282;;;;;;;;;;;;;;;;;;;;;;;;
1871.12;4.74;0.26;0.4;12.65439174;1871.958333;5.356666667;98.92037055;5.426011887;104.0404577;8.347710595;8.779785457;1.004207918;1.031330728;;;;;;;;;;;;;;;;;;;;;;;;
1872.01;4.86;0.2633;0.4025;12.65439174;1872.041667;5.36;101.4246837;5.494880499;107.1560011;8.399883786;8.87454536;1.00306;1.035670483;;;;;;;;;;;;;;;;;;;;;;;;
1872.02;4.88;0.2667;0.405;12.65439174;1872.125;5.378333333;101.8420693;5.565836039;108.0870016;8.452056977;8.97033517;1.003076448;1.038839635;;;;;;;;;;;;;;;;;;;;;;;;
1872.03;5.04;0.27;0.4075;12.84464132;1872.208333;5.396666667;103.6232532;5.551245708;110.4683779;8.378268985;8.931719045;1.003092895;1.026601366;;;;;;;;;;;;;;;;;;;;;;;;
1872.04;5.18;0.2733;0.41;13.13013719;1872.291667;5.415;104.1859518;5.496915177;111.5565828;8.246378422;8.82976814;1.003109341;1.007385533;;;;;;;;;;;;;;;;;;;;;;;;
1872.05;5.18;0.2767;0.4125;13.13013719;1872.375;5.433333333;104.1859518;5.565299779;112.0531676;8.296661217;8.923152822;1.003125785;1.010517838;;;;;;;;;;;;;;;;;;;;;;;;
1872.06;5.13;0.28;0.415;13.0349719;1872.458333;5.451666667;103.9335911;5.6727886;112.2901799;8.407883104;9.08390344;1.003142228;1.021077116;;;;;;;;;;;;;;;;;;;;;;;;
1872.07;5.1;0.2833;0.4175;12.84464132;1872.541667;5.47;104.8568634;5.82469596;113.8121044;8.583870678;9.316971294;1.00315867;1.039463332;;;;;;;;;;;;;;;;;;;;;;;;
1872.08;5.04;0.2867;0.42;12.93980661;1872.625;5.488333333;102.8611601;5.851248931;112.1752069;8.571763346;9.347933911;1.00317511;1.035077815;;;;;;;;;;;;;;;;;;;;;;;;
1872.09;4.95;0.29;0.4225;13.0349719;1872.708333;5.506666667;100.2867985;5.875388193;109.9016878;8.559832799;9.380497597;1.003191549;1.030783445;;;;;;;;;;;;;;;;;;;;;;;;
1872.1;4.97;0.2933;0.425;12.74947603;1872.791667;5.525;102.9467687;6.075309308;113.3714943;8.803295111;9.694745486;1.003207986;1.057228988;;;;;;;;;;;;;;;;;;;;;;;;
1872.11;4.95;0.2967;0.4275;13.13013719;1872.875;5.543333333;99.55993461;5.967562141;110.1893531;8.598357989;9.516353218;1.003224423;1.029871681;;;;;;;;;;;;;;;;;;;;;;;;
1872.12;5.07;0.3;0.43;12.93980661;1872.958333;5.561666667;103.473429;6.122688104;115.0853654;8.775852949;9.760691736;1.003240857;1.048389567;;;;;;;;;;;;;;;;;;;;;;;;
1873.01;5.11;0.3025;0.4325;12.93980661;1873.041667;5.58;104.2897874;6.173710505;116.5655478;8.82687535;9.865870726;1.005347222;1.051787249;;;;;;;;;;;;;;;;;;;;;;;;
1873.02;5.15;0.305;0.435;13.22522149;1873.125;5.570833333;102.8378391;6.090396298;115.5099672;8.686302917;9.756667129;1.005339872;1.034591283;;;;;;;;;;;;;;;;;;;;;;;;
1873.03;5.11;0.3075;0.4375;13.22522149;1873.208333;5.561666667;102.0390986;6.140317579;115.1875486;8.736224198;9.861947651;1.005332523;1.040115868;;;;;;;;;;;;;;;;;;;;;;;;
1873.04;5.04;0.31;0.44;13.22522149;1873.291667;5.5525;100.6413028;6.19023886;114.1919615;8.786145479;9.969139493;1.005325173;1.045662309;;;;;;;;;;;;;;;;;;;;;;;;
1873.05;5.05;0.3125;0.4425;12.93980661;1873.375;5.543333333;103.0652498;6.377800108;117.5453202;9.030964954;10.2997632;1.005317824;1.074417764;;;;;;;;;;;;;;;;;;;;;;;;
1873.06;4.98;0.315;0.445;12.55922645;1873.458333;5.534166667;104.7165003;6.623634054;120.0580798;9.357197314;10.72808143;1.005310476;1.11286237;;;;;;;;;;;;;;;;;;;;;;;;
1873.07;4.97;0.3175;0.4475;12.55922645;1873.541667;5.525;104.5062262;6.676202578;120.4548581;9.409765838;10.84578451;1.005303127;1.118772198;;;;;;;;;;;;;;;;;;;;;;;;
1873.08;4.97;0.32;0.45;12.55922645;1873.625;5.515833333;104.5062262;6.728771102;121.1011619;9.462334362;10.96489393;1.005295778;1.124705189;;;;;;;;;;;;;;;;;;;;;;;;
1873.09;4.59;0.3225;0.4525;12.55922645;1873.708333;5.506666667;96.51581049;6.781339626;112.4967659;9.514902886;11.09036745;1.00528843;1.130661378;;;;;;;;;;;;;;;;;;;;;;;;
1873.1;4.19;0.325;0.455;12.27381157;1873.791667;5.4975;90.15363432;6.992823664;105.7603732;9.78995313;11.48471833;1.005281082;1.163072216;;;;;;;;;;;;;;;;;;;;;;;;
1873.11;4.04;0.3275;0.4575;11.8932314;1873.875;5.488333333;89.70779127;7.272104367;105.9482655;10.15874121;11.99785433;1.005273734;1.206629041;;;;;;;;;;;;;;;;;;;;;;;;
1873.12;4.42;0.33;0.46;12.17864628;1873.958333;5.479166667;95.84554253;7.155888922;113.901461;9.974875467;11.85399821;1.005266386;1.184565176;;;;;;;;;;;;;;;;;;;;;;;;
1874.01;4.66;0.33;0.46;12.36889587;1874.041667;5.47;99.49554859;7.04582211;118.9368384;9.821449002;11.74054628;1.007109146;1.172487457;;;;;;;;;;;;;;;;;;;;;;;;
1874.02;4.8;0.33;0.46;12.36889587;1874.125;5.436666667;102.4846852;7.04582211;123.2119286;9.821449002;11.80780982;1.00708523;1.180822841;;;;;;;;;;;;;;;;;;;;;;;;
1874.03;4.73;0.33;0.46;12.36889587;1874.208333;5.403333333;100.9901169;7.04582211;122.1209897;9.821449002;11.87645988;1.007061322;1.189189242;;;;;;;;;;;;;;;;;;;;;;;;
1874.04;4.6;0.33;0.46;12.17864628;1874.291667;5.37;99.74875467;7.155888922;121.3409856;9.974875467;12.13409856;1.007037423;1.216294673;;;;;;;;;;;;;;;;;;;;;;;;
1874.05;4.48;0.33;0.46;12.08348099;1874.375;5.336666667;97.91170615;7.212246212;119.8373994;10.05343411;12.30473297;1.007013531;1.234500778;;;;;;;;;;;;;;;;;;;;;;;;
1874.06;4.46;0.33;0.46;11.79806612;1874.458333;5.303333333;99.83267326;7.386722461;122.9419397;10.29664343;12.68011037;1.006989649;1.273233075;;;;;;;;;;;;;;;;;;;;;;;;
1874.07;4.46;0.33;0.46;11.8932314;1874.541667;5.27;99.03384878;7.327616614;122.7101877;10.21425346;12.6562077;1.006965774;1.271873372;;;;;;;;;;;;;;;;;;;;;;;;
1874.08;4.47;0.33;0.46;11.79806612;1874.625;5.236666667;100.0565133;7.386722461;124.7400681;10.29664343;12.83678553;1.006941908;1.291063572;;;;;;;;;;;;;;;;;;;;;;;;
1874.09;4.54;0.33;0.46;11.79806612;1874.708333;5.203333333;101.6233939;7.386722461;127.4609085;10.29664343;12.91454139;1.00691805;1.300026016;;;;;;;;;;;;;;;;;;;;;;;;
1874.1;4.53;0.33;0.46;11.60773554;1874.791667;5.17;103.0621895;7.50784162;130.0502391;10.4654762;13.20598455;1.0068942;1.330483491;;;;;;;;;;;;;;;;;;;;;;;;
1874.11;4.57;0.33;0.46;11.51265124;1874.875;5.136666667;104.8309494;7.56984974;133.0781784;10.55191176;13.39517769;1.006870359;1.350720484;;;;;;;;;;;;;;;;;;;;;;;;
1874.12;4.54;0.33;0.46;11.51265124;1874.958333;5.103333333;104.1427813;7.56984974;133.0053785;10.55191176;13.47631588;1.006846526;1.360000418;;;;;;;;;;;;;;;;;;;;;;;;
1875.01;4.54;0.3275;0.4517;11.51265124;1875.041667;5.07;104.1427813;7.512502394;133.8049244;10.36151857;13.3127058;1.007343193;1.369311697;;;;;;;;;;;;;;;;;;;;;;;;
1875.02;4.53;0.325;0.4433;11.51265124;1875.125;5.03;103.9133919;7.455155047;134.3084121;10.16883148;13.14324924;1.007315568;1.379366817;;;;;;;;;;;;;;;;;;;;;;;;
1875.03;4.59;0.3225;0.435;11.51265124;1875.208333;4.99;105.2897282;7.397807701;136.8841391;9.978438294;12.97267985;1.007287958;1.389457669;;;;;;;;;;;;;;;;;;;;;;;;
1875.04;4.65;0.32;0.4267;11.60773554;1875.291667;4.95;105.7923137;7.280331268;138.3262818;9.707866725;12.69329558;1.007260363;1.388119343;;;;;;;;;;;;;;;;;;;;;;;;
1875.05;4.47;0.3175;0.4183;11.32232066;1875.375;4.91;104.2607249;7.405543662;137.1306006;9.756657996;12.83260184;1.007232783;1.433443583;;;;;;;;;;;;;;;;;;;;;;;;
1875.06;4.38;0.315;0.41;11.13207107;1875.458333;4.87;103.9074789;7.472798141;137.485048;9.726499168;12.86960495;1.007205217;1.46848643;;;;;;;;;;;;;;;;;;;;;;;;
1875.07;4.39;0.3125;0.4017;11.13207107;1875.541667;4.83;104.1447106;7.413490219;138.6163699;9.529596868;12.68387148;1.007177667;1.479067194;;;;;;;;;;;;;;;;;;;;;;;;
1875.08;4.41;0.31;0.3933;11.22715537;1875.625;4.79;103.73314;7.291898731;138.8773621;9.251302487;12.38559332;1.007150131;1.477067114;;;;;;;;;;;;;;;;;;;;;;;;
1875.09;4.37;0.3075;0.385;11.13207107;1875.708333;4.75;103.6702472;7.294874376;139.6070231;9.13341995;12.29947458;1.00712261;1.500334877;;;;;;;;;;;;;;;;;;;;;;;;
1875.1;4.3;0.305;0.3767;11.13207107;1875.791667;4.71;102.0096254;7.235566454;138.1827333;8.93651765;12.10545015;1.007095104;1.511021177;;;;;;;;;;;;;;;;;;;;;;;;
1875.11;4.37;0.3025;0.3683;11.03690579;1875.875;4.67;104.5641398;7.238135535;142.4601587;8.812579563;12.00642481;1.007067613;1.53486319;;;;;;;;;;;;;;;;;;;;;;;;
1875.12;4.37;0.3;0.36;10.9417405;1875.958333;4.63;105.4735816;7.240749312;144.5212772;8.688899175;11.90564297;1.007040137;1.55915476;;;;;;;;;;;;;;;;;;;;;;;;
1876.01;4.46;0.3;0.3533;10.84657521;1876.041667;4.59;108.5902653;7.304277937;149.6258326;8.602004651;11.85264723;1.004753525;1.583907386;;;;;;;;;;;;;;;;;;;;;;;;
1876.02;4.52;0.3;0.3467;10.84657521;1876.125;4.578333333;110.0511209;7.304277937;152.477446;8.441310536;11.69555985;1.004744303;1.59143653;;;;;;;;;;;;;;;;;;;;;;;;
1876.03;4.51;0.3;0.34;10.84657521;1876.208333;4.566666667;109.807645;7.304277937;152.9834552;8.278181662;11.53312079;1.00473508;1.598986787;;;;;;;;;;;;;;;;;;;;;;;;
1876.04;4.34;0.3;0.3333;10.75149091;1876.291667;4.555;106.6030683;7.36887569;149.3743786;8.186820892;11.47153926;1.004725858;1.620766236;;;;;;;;;;;;;;;;;;;;;;;;
1876.05;4.18;0.3;0.3267;10.37091074;1876.375;4.543333333;106.4407811;7.63929051;150.0390058;8.319187366;11.72673282;1.004716637;1.688183908;;;;;;;;;;;;;;;;;;;;;;;;
1876.06;4.15;0.3;0.32;10.08541488;1876.458333;4.531666667;108.6683308;7.855541982;154.1017263;8.379244781;11.88254275;1.004707415;1.744160624;;;;;;;;;;;;;;;;;;;;;;;;
1876.07;4.1;0.3;0.3133;10.08541488;1876.541667;4.52;107.3590738;7.855541982;153.1734027;8.203804344;11.70468953;1.004698195;1.752371113;;;;;;;;;;;;;;;;;;;;;;;;
1876.08;3.93;0.3;0.3067;10.18058017;1876.625;4.508333333;101.9456478;7.782110516;146.375109;7.955910984;11.42321779;1.004688974;1.744146446;;;;;;;;;;;;;;;;;;;;;;;;
1876.09;3.69;0.3;0.3;10.27574545;1876.708333;4.496666667;94.83348189;7.710039178;137.0858691;7.710039178;11.14519261;1.004679754;1.736096151;;;;;;;;;;;;;;;;;;;;;;;;
1876.1;3.67;0.3;0.2933;10.46599504;1876.791667;4.485;92.60495121;7.56988702;134.7763154;7.400826209;10.7710881;1.004670534;1.712514423;;;;;;;;;;;;;;;;;;;;;;;;
1876.11;3.6;0.3;0.2867;10.56116033;1876.875;4.473333333;90.02010861;7.501675718;131.9241835;7.169101428;10.50629539;1.004661315;1.705009455;;;;;;;;;;;;;;;;;;;;;;;;
1876.12;3.58;0.3;0.28;10.75149091;1876.958333;4.461666667;87.9352499;7.36887569;129.7687516;6.877617311;10.1495113;1.004652096;1.682633051;;;;;;;;;;;;;;;;;;;;;;;;
1877.01;3.55;0.2908;0.2817;10.9417405;1877.041667;4.45;85.68220019;7.018699667;127.3069995;6.799063604;10.10207937;1.004442533;1.661067922;;;;;;;;;;;;;;;;;;;;;;;;
1877.02;3.34;0.2817;0.2833;10.65632562;1877.125;4.440833333;82.77280101;6.981167079;123.8485885;7.02081872;10.50488177;1.004435205;1.713134314;;;;;;;;;;;;;;;;;;;;;;;;
1877.03;3.17;0.2725;0.285;10.18058017;1877.208333;4.431666667;82.23096779;7.068750385;123.9192552;7.39300499;11.1410056;1.004427878;1.801143415;;;;;;;;;;;;;;;;;;;;;;;;
1877.04;2.94;0.2633;0.2867;10.46599504;1877.291667;4.4225;74.18489279;6.643837507;112.6284318;7.234288695;10.98318755;1.00442055;1.75978275;;;;;;;;;;;;;;;;;;;;;;;;
1877.05;2.94;0.2542;0.2883;10.65632562;1877.375;4.413333333;72.85989071;6.299654496;111.4138149;7.144730099;10.92537512;1.004413223;1.735991874;;;;;;;;;;;;;;;;;;;;;;;;
1877.06;2.73;0.245;0.29;10.08541488;1877.458333;4.404166667;71.48543204;6.415359286;110.129564;7.593690583;11.6987449;1.004405896;1.842357149;;;;;;;;;;;;;;;;;;;;;;;;
1877.07;2.85;0.2358;0.2917;10.18058017;1877.541667;4.395;73.9300499;6.116738866;114.6809928;7.566805458;11.73770021;1.004398569;1.833176652;;;;;;;;;;;;;;;;;;;;;;;;
1877.08;3.05;0.2267;0.2933;9.8;1877.625;4.385833333;82.19065306;6.109056082;128.2846207;7.903776571;12.33635385;1.004391242;1.91274403;;;;;;;;;;;;;;;;;;;;;;;;
1877.09;3.24;0.2175;0.295;9.704834711;1877.708333;4.376666667;88.16689263;5.918610848;138.3822634;8.02754115;12.59961967;1.004383916;1.939982021;;;;;;;;;;;;;;;;;;;;;;;;
1877.1;3.31;0.2083;0.2967;9.704834711;1877.791667;4.3675;90.07173291;5.668260412;142.1133881;8.073801557;12.73868346;1.00437659;1.948486739;;;;;;;;;;;;;;;;;;;;;;;;
1877.11;3.26;0.1992;0.2983;9.514585124;1877.875;4.358333333;90.48496269;5.529019806;143.4923386;8.279651648;13.12998915;1.004369263;1.996146093;;;;;;;;;;;;;;;;;;;;;;;;
1877.12;3.25;0.19;0.3;9.514585124;1877.958333;4.349166667;90.20740146;5.27366347;143.749099;8.326837058;13.2691476;1.004361937;2.004867781;;;;;;;;;;;;;;;;;;;;;;;;
1878.01;3.25;0.1892;0.3008;9.229089256;1878.041667;4.34;92.9979087;5.413909023;148.9148238;8.607314134;13.78263969;1.004421729;2.075902692;;;;;;;;;;;;;;;;;;;;;;;;
1878.02;3.18;0.1883;0.3017;9.134004959;1878.125;4.33;91.94212657;5.444246048;147.9507068;8.722936976;14.03670699;1.004413768;2.106787313;;;;;;;;;;;;;;;;;;;;;;;;
1878.03;3.24;0.1875;0.3025;8.94367438;1878.208333;4.32;95.67042399;5.53648287;154.6926085;8.932192364;14.44275126;1.004405808;2.161118672;;;;;;;;;;;;;;;;;;;;;;;;
1878.04;3.33;0.1867;0.3033;8.848509091;1878.291667;4.31;99.38544798;5.572151093;161.4503672;9.052134046;14.70507398;1.004397848;2.193985276;;;;;;;;;;;;;;;;;;;;;;;;
1878.05;3.34;0.1858;0.3042;8.563094215;1878.375;4.3;103.0064481;5.73011918;168.1083435;9.381605245;15.31094553;1.004389888;2.277083001;;;;;;;;;;;;;;;;;;;;;;;;
1878.06;3.41;0.185;0.305;8.372844628;1878.458333;4.29;107.5548538;5.835087377;176.3250024;9.620008919;15.77100461;1.004381929;2.339046648;;;;;;;;;;;;;;;;;;;;;;;;
1878.07;3.48;0.1842;0.3058;8.467928926;1878.541667;4.28;108.530226;5.744617134;178.7088322;9.536937675;15.70378187;1.00437397;2.322916513;;;;;;;;;;;;;;;;;;;;;;;;
1878.08;3.45;0.1833;0.3067;8.563094215;1878.625;4.27;106.3988761;5.653018545;175.9749945;9.45870588;15.64392197;1.00436601;2.307148409;;;;;;;;;;;;;;;;;;;;;;;;
1878.09;3.52;0.1825;0.3075;8.563094215;1878.708333;4.26;108.5576938;5.628346342;180.3212368;9.483378083;15.75249441;1.004358052;2.317221443;;;;;;;;;;;;;;;;;;;;;;;;
1878.1;3.48;0.1817;0.3083;8.467928926;1878.791667;4.25;108.530226;5.666650018;181.0599998;9.614904791;16.04045918;1.004350093;2.353475179;;;;;;;;;;;;;;;;;;;;;;;;
1878.11;3.47;0.1808;0.3092;8.372844628;1878.875;4.24;109.4473146;5.702615123;183.3827723;9.752481173;16.34062052;1.004342135;2.390555982;;;;;;;;;;;;;;;;;;;;;;;;
1878.12;3.45;0.18;0.31;8.18251405;1878.958333;4.23;111.3476365;5.809441904;187.3779877;10.00514995;16.83686266;1.004334177;2.456783428;;;;;;;;;;;;;;;;;;;;;;;;
1879.01;3.58;0.1817;0.3158;8.277679339;1879.041667;4.22;114.2149872;5.796889156;193.0161483;10.07516563;17.02639655;1.004866338;2.439064453;;;;;;;;;;;;;;;;;;;;;;;;
1879.02;3.71;0.1833;0.3217;8.372844628;1879.125;4.203333333;117.0171577;5.781467655;198.5658333;10.14674383;17.21795918;1.004853494;2.423076587;;;;;;;;;;;;;;;;;;;;;;;;
1879.03;3.65;0.185;0.3275;8.277679339;1879.208333;4.186666667;116.4482412;5.902171128;198.4350554;10.44843808;17.80478922;1.004840651;2.462829357;;;;;;;;;;;;;;;;;;;;;;;;
1879.04;3.77;0.1867;0.3333;8.18251405;1879.291667;4.17;121.6755332;6.025682241;208.1983648;10.75714993;18.40650265;1.004827808;2.50353321;;;;;;;;;;;;;;;;;;;;;;;;
1879.05;3.94;0.1883;0.3392;8.18251405;1879.375;4.153333333;127.1622283;6.077321725;218.4531927;10.94757052;18.80693476;1.004814967;2.515619788;;;;;;;;;;;;;;;;;;;;;;;;
1879.06;3.96;0.19;0.345;8.087381157;1879.458333;4.136666667;129.3111404;6.204322391;223.0330343;11.26574329;19.43090829;1.004802128;2.557466454;;;;;;;;;;;;;;;;;;;;;;;;
1879.07;4.04;0.1917;0.3508;8.18251405;1879.541667;4.12;130.3896961;6.187055627;225.7825785;11.32195678;19.60508133;1.004789289;2.539870909;;;;;;;;;;;;;;;;;;;;;;;;
1879.08;4.07;0.1933;0.3567;8.18251405;1879.625;4.103333333;131.3579364;6.238695111;228.3594247;11.51237737;20.01371174;1.004776451;2.552035085;;;;;;;;;;;;;;;;;;;;;;;;
1879.09;4.22;0.195;0.3625;8.467928926;1879.708333;4.086666667;131.6084924;6.081435077;229.6760277;11.30523187;19.72927963;1.004763615;2.477796552;;;;;;;;;;;;;;;;;;;;;;;;
1879.1;4.68;0.1967;0.3683;8.94367438;1879.791667;4.07;138.1906124;5.80813963;242.0074587;10.87512875;19.04515962;1.004750779;2.357169261;;;;;;;;;;;;;;;;;;;;;;;;
1879.11;4.93;0.1983;0.3742;9.419419835;1879.875;4.053333333;138.2201731;5.559647124;242.8705919;10.49127561;18.43451836;1.004737945;2.248748805;;;;;;;;;;;;;;;;;;;;;;;;
1879.12;4.92;0.2;0.38;9.704834711;1879.958333;4.036666667;133.8830592;5.44240078;236.0466423;10.34056148;18.23124473;1.004725112;2.192955208;;;;;;;;;;;;;;;;;;;;;;;;
1880.01;5.11;0.205;0.3892;9.990330579;1880.041667;4.02;135.0795821;5.419043902;238.9523932;10.28825311;18.19966173;1.005530664;2.140352489;;;;;;;;;;;;;;;;;;;;;;;;
1880.02;5.2;0.21;0.3983;9.990330579;1880.125;3.993333333;137.4586746;5.551215704;243.9792782;10.52880579;18.68787433;1.005511153;2.15219006;;;;;;;;;;;;;;;;;;;;;;;;
1880.03;5.3;0.215;0.4075;10.08541488;1880.208333;3.966666667;138.7812417;5.629805087;247.1594481;10.67044453;19.00329719;1.005491647;2.143648647;;;;;;;;;;;;;;;;;;;;;;;;
1880.04;5.18;0.22;0.4167;9.704834711;1880.291667;3.94;140.9581802;5.986640858;251.9249012;11.33924202;20.26585064;1.005472146;2.239946763;;;;;;;;;;;;;;;;;;;;;;;;
1880.05;4.77;0.225;0.4258;9.419419835;1880.375;3.913333333;133.7343257;6.30822291;239.953722;11.9379614;21.41976831;1.005452649;2.320447405;;;;;;;;;;;;;;;;;;;;;;;;
1880.06;4.79;0.23;0.435;9.229089256;1880.458333;3.886666667;137.0646101;6.581390462;246.9131661;12.4474124;22.42322072;1.005433157;2.381215276;;;;;;;;;;;;;;;;;;;;;;;;
1880.07;5.01;0.235;0.4442;9.229089256;1880.541667;3.86;143.3598531;6.724464167;259.26312;12.71066801;22.98696166;1.00541367;2.394152792;;;;;;;;;;;;;;;;;;;;;;;;
1880.08;5.19;0.24;0.4533;9.229089256;1880.625;3.833333333;148.5105065;6.867537873;269.6129452;12.97106216;23.54827515;1.005394187;2.407113944;;;;;;;;;;;;;;;;;;;;;;;;
1880.09;5.18;0.245;0.4625;9.324254545;1880.708333;3.806666667;146.7115503;6.939059813;267.3968269;13.09924557;23.87471669;1.005374709;2.395398338;;;;;;;;;;;;;;;;;;;;;;;;
1880.1;5.33;0.25;0.4717;9.324254545;1880.791667;3.78;150.9599543;7.080673279;276.215416;13.35981434;24.4448052;1.005355236;2.408272907;;;;;;;;;;;;;;;;;;;;;;;;
1880.11;5.61;0.255;0.4808;9.419419835;1880.875;3.753333333;157.2850246;7.149319298;288.8786723;13.47997144;24.75808656;1.005335768;2.39670847;;;;;;;;;;;;;;;;;;;;;;;;
1880.12;5.84;0.26;0.49;9.514585124;1880.958333;3.726666667;162.0957614;7.216592117;298.8188805;13.60050053;25.0721321;1.005316304;2.385396859;;;;;;;;;;;;;;;;;;;;;;;;
1881.01;6.19;0.265;0.4858;9.419419835;1881.041667;3.7;173.5462214;7.42968476;321.0688422;13.62015418;25.19793918;1.003636193;2.422306367;;;;;;;;;;;;;;;;;;;;;;;;
1881.02;6.17;0.27;0.4817;9.514585124;1881.125;3.693333333;171.2552822;7.494153352;317.9858733;13.3701247;24.82557458;1.00363081;2.406798231;;;;;;;;;;;;;;;;;;;;;;;;
1881.03;6.24;0.275;0.4775;9.514585124;1881.208333;3.686666667;173.1982108;7.63293397;322.7745584;13.25354898;24.69949546;1.003625427;2.415536859;;;;;;;;;;;;;;;;;;;;;;;;
1881.04;6.22;0.28;0.4733;9.609669421;1881.291667;3.68;170.9348457;7.694816207;319.751534;13.00698754;24.33093264;1.003620045;2.400306674;;;;;;;;;;;;;;;;;;;;;;;;
1881.05;6.5;0.285;0.4692;9.514585124;1881.375;3.673333333;180.4148029;7.910495205;338.7179044;13.02317316;24.45022165;1.003614662;2.433070266;;;;;;;;;;;;;;;;;;;;;;;;
1881.06;6.58;0.29;0.465;9.514585124;1881.458333;3.666666667;182.6352928;8.049275823;344.146076;12.90659744;24.32035339;1.003609279;2.441864992;;;;;;;;;;;;;;;;;;;;;;;;
1881.07;6.35;0.295;0.4608;9.609669421;1881.541667;3.66;174.507439;8.107038503;330.1035078;12.66346896;23.95459786;1.003603897;2.426429766;;;;;;;;;;;;;;;;;;;;;;;;
1881.08;6.2;0.3;0.4567;9.8;1881.625;3.653333333;167.0760816;8.084326531;317.3205088;12.30703976;23.37423813;1.003598515;2.38787966;;;;;;;;;;;;;;;;;;;;;;;;
1881.09;6.25;0.305;0.4525;10.18058017;1881.708333;3.646666667;162.1273024;7.911812358;309.1737167;11.73801669;22.38417709;1.003593132;2.306885257;;;;;;;;;;;;;;;;;;;;;;;;
1881.1;6.15;0.31;0.4483;10.27574545;1881.791667;3.64;158.0558031;7.967040484;302.6755272;11.52136854;22.06332339;1.00358775;2.293733011;;;;;;;;;;;;;;;;;;;;;;;;
1881.11;6.19;0.315;0.4442;10.18058017;1881.875;3.633333333;160.5708803;8.171216042;308.7958628;11.52271164;22.15947048;1.003582368;2.323480466;;;;;;;;;;;;;;;;;;;;;;;;
1881.12;6.01;0.32;0.44;10.18058017;1881.958333;3.626666667;155.901614;8.300917884;301.1466384;11.41376209;22.04734125;1.003576986;2.331804028;;;;;;;;;;;;;;;;;;;;;;;;
1882.01;5.92;0.32;0.4392;10.18058017;1882.041667;3.62;153.5669808;8.300917884;297.9731575;11.3930098;22.10638696;1.002947324;2.340144857;;;;;;;;;;;;;;;;;;;;;;;;
1882.02;5.79;0.32;0.4383;10.27574545;1882.125;3.620833333;148.8037561;8.22404179;290.0606419;11.26436724;21.9574403;1.002948021;2.3253057;;;;;;;;;;;;;;;;;;;;;;;;
1882.03;5.78;0.32;0.4375;10.27574545;1882.208333;3.621666667;148.5467548;8.22404179;290.895589;11.24380713;22.018481;1.002948718;2.332160751;;;;;;;;;;;;;;;;;;;;;;;;
1882.04;5.78;0.32;0.4367;10.37091074;1882.291667;3.6225;147.1836638;8.148576544;289.556044;11.12026055;21.87701114;1.002949415;2.317574217;;;;;;;;;;;;;;;;;;;;;;;;
1882.05;5.71;0.32;0.4358;10.46599504;1882.375;3.623333333;144.0801829;8.074546154;284.7742938;10.99652254;21.73461247;1.002950113;2.303292281;;;;;;;;;;;;;;;;;;;;;;;;
1882.06;5.68;0.32;0.435;10.56116033;1882.458333;3.624166667;142.0317269;8.001787432;282.0434833;10.87742979;21.60016113;1.00295081;2.289271346;;;;;;;;;;;;;;;;;;;;;;;;
